author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l
Братислав Ташковски,Големата љубовна песна 9.немир,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови поврзани со смрт
Сексуална содржина
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи
Оксфордска запирка",Сенки на желба,"Сенки на желба

Нејзиното срце, / Мрачно и изгубено, / Шепти за минати жалости. 
Таа оди низ ноќта, / Бара одраз на бескрајна самота, / Врз коси со сончев сјај.
Она што сака, / Само ѝ се отргнува / Во нејзината сетилна тага.
Со погледи што пламнуваат, / Бара спас во туѓи очи, / Во зборови што не ја разбираат.
Но, одјекот на нејзини вопи / Мрси само во празен простор, / Додека стрелките на времето / Ја водат кон непознатото.",444,237,681,3876,54.04539108276367,0.0036387342198561,0.0,0.0,0
Братислав Ташковски,Што е љубовта?,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со храна или јадење
Зборови поврзани со дом
Зборови поврзани со култура
Странски зборови
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Мирно Уточиште,"Мирно Уточиште

Во тишината – фигури од сенки,
растат како лози, допираат до ѕвезди.
Моите очи лутаат низ полето,
ловејќи остатоци од зборови.

Ти си моето уточиште, твојот дом –
каде што душата се нуркаме, се 
преплетуваме, се споиваме во едно.
Тука, каде што времето застанува,
а зборовите се заматени како стакло.

Твојот мирен глас, како мелодија што
ме носи кон тивкото мноштво на
моменти што се врежани длабоко.
Твоите раце што ме држат, како
да ме заштитуваат од непознатото.

Во овој дом што сам ти го создадов,
јас наоѓам убавина и смирување.
Твојата доброта и грижа ме охрабруваат
да се соочам со животот, да го разберам.",447,324,771,4625,49.0380859375,0.0054170953363545,0.0,0.0,0
Братислав Ташковски,Големата љубовна песна 10.стратегија,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Прикажување меѓучовечки конфликт
Морализирање
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Зборови поврзани со меморија
Негативна емоција
Анксиозност
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови кои означуваат жени
Интерпункциски симболи",Сенки во меморијата,"Сенки во меморијата

Бледи сенки од минати денови,
шепотат за жени во јаловост,
солзи капат во срце неспокојно,
загубени во времето и просторот.

Мигови забележани, неповратно,
вкоренети во меморија темна.
Збор по збор изговорен нестварно,
и тишината што најлава крвта.

Суштества разрешени во мрачни сенки,
досегаат до ума, срце ќе скршат.
Кога зборот ќе срџба изродува,
неизлечиво тагата нека сконча.

Оди, сенко, оди, оди...
Слободата што ме чека, ја гледам.
Во ветрениот бег на моите мисли,
заглавено срце, под земја ќе седне.",417,282,699,4095,43.32471466064453,0.0033036080347657,0.0,0.0,0
Братислав Ташковски,Тогаш,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Овојденово,"Овојденово

Во овој миг, оживувај нови проблесоци,
Изненадувачки текови на нежни зборови.
Ја осветлува таа, со блескав поглед мил,
Ведрината, промислите, длабокиот резил.

Ветровите носат милозвучни пораки,
Разлетувајќи ги нежните стихови, оности.
Тебе, те бакнува сонцето со своите раце,
Во радосни, свежи, нестрплив танц.

Ја гледаш како тиха, тенка прослова зрачи,
Сјајот што те окупира, во душа ценка чува.
Твојата моќ, твојата топлина, твоите дами,
Ги одразуваат убавините на милената ти.",381,274,655,4644,55.44877243041992,0.0036189818063156,0.0,0.0,0
Братислав Ташковски,Љубовта и законите,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Изгубено време,"Изгубено време

Замрзната, сивата сенка на минатото
Плови низ моментите, тежок товар.
Животот во тага се топи, се круни,
Додека времето неумолно чека да истече.

Пеплосани желби, загубени треперења,
Оставени на милост на безсмислени, горчливи денови.
Јасните зраци на радоста се затемнуваат,
Прогутани од мрачната, бескрајна тага.

Секунди, минути, часови - сè изгубено во бескрајот,
Оставајќи само празнина, она што беше некогаш.
Скршени срца, напукнати надежи,
Стегнати во клештите на безнадежноста.

Живот без значење, без иднина и сегашност,
Само древни спомени, замрзнати во времето.
Хладниот ветер на осаменоста ги раздвојува,
Нè оставајќи сами со нашата вечна меланхолија.",369,339,708,4670,37.21364974975586,0.0027846389565247,0.0,0.0,0
Братислав Ташковски,Големата песна,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Бидување љубезен
Морализирање
Зборови за комуникација
Говор за постигнување
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со храна или јадење
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Интерпункциски симболи",Срцето што пее,"Срцето што пее

Сред полјана ден се роди,
радост во душата доди.
Со зборови сладки и нежни,
љубов мојата се женеше.

Во погледот негов - рајски блесок,
на устните - медено лесок.
Ти си мојот вечен залив,
во тебе мојот дух почива.

Пеј, душо, за љубовта ти,
што во мигот вечен ти се сти.
Тоа е срцето што пее,
среќна што твојот глас прее.",418,194,612,3621,34.58509063720703,0.0073808393268918,0.0,0.0,0
Братислав Ташковски,Големата љубовна песна 11.страв,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Бидување несигурен/колеблив
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со ризик
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат замор
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи
Оксфордска запирка",Нејзиното Огледало,"Нејзиното Огледало

Се слушам, се гледам
во тишината, самоќа
тагувам за оние зборови,
длабоки, искрени, безмолвни.

Во нејзините очи
ја барам мојата душа,
видувам фрагменти, нејасни
како во сончево рано утро.

Колебливо чекорам,
потреби ми се лебдат
над главата, желба ме тишти
за нејзиното милозвучно јас.

Ризикот е премногу голем,
мислите ми се потопуваат
во мракот на несигурноста,
дали ќе ме сфати... нема да знам.

Чувствата ми се погрозени,
фигуративниот штит попушта,
зборовите одекнуваат
во тага, анксиозност и страв.

Но, пред нејзиното огледало,
ја препознавам мојата проста,
ранлива душа. Нејзината
љубезност ме исполнува.",461,340,801,4452,32.25261306762695,0.0031614465275416,0.0,0.0,0
Ристо Лазаров,БОРХЕС,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Зборови за комуникација
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Ностал-гија,"Ностал-гија

Сеќавањата се мозаик на срцето,
одблески на изгубен дом.
Темни сенки се лизгаат по душата,
зборови што стануваат нем отпор.

Минатото шепоти во тага,
амблеми на тексти потонати.
Слики што зборуваат за изгубено време,
траги на култура исчезната.

Дали ќе успеам да ја вратам сегашноста,
да го пронајдам само-то себе?
Деновите непрестано бегаат,
судбината ме остава во вечна немост.

Но, некаде длабоко во мене,
светлосна надеж сè уште трепка.
Можеби ќе успеам да го вратам вкусот на дом,
песната на предците да ја разберам.",392,283,675,4135,48.26619720458984,0.0026385912850501,0.0,0.0,0
Ристо Лазаров,ТРОЦВЕТ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Неутрален тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Мелодија на минатото,"Мелодија на минатото

Одгласи на времето,
Што ехтат во душата,
Сликажи на светлина,
Што трепкаат во спомените.

Една долга приказна,
Што ткаат годините,
Преплетена во звуци,
И бои на културата.

Аудитивен мозаик,
Од былини и шепоти,
Го одржува животот,
Во секој миг што тече.

Мелодија на минатото,
Што ја гледа внатре,
Во душевна перспектива,
Како трепет на вековите.",338,207,545,2966,28.671329498291016,0.0028460794080064,0.0,0.0,0
Ристо Лазаров,СЛАТКООДСЛИВИ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Увид
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Отпечатоци од сеќавањето,"Отпечатоци од сеќавањето

Бледеечки сенки, фрагменти на време,
низ тишината шепотат спомени.
Сликите што со очи ги гледав некогаш,
сега се слеани во крхки и кртини.

Нејасни контури од минати денови,
како тркалезни камчиња низ песок се виткаат.
Во песокот на заборавот заробени,
шепотат приказни што никогаш не ќе се слушнат.

Во мислите што ја обликуваат реалноста,
меморијата оставја свој отпечаток.
Пулсирачки мигови, замрзнати во времето,
сведоци на животот, заробени во сеќавањето.

Низ бесконечната реченица на минатото,
тагата и копнежот се испреплетуваат.
Хоризонтот на јасниот поглед го губи фокус,
а тие, сенките на спомените, нежно ме обгрнуваат.",327,342,669,5609,41.65108489990234,0.0036021218718639,0.0,0.0,0
Ристо Лазаров,ГЕЈЗЕР,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Самотна сенка,"Самотна сенка

Шум на ветрот, тивок плач,
Стих на немир, стремеж кон мрак.
Зад заштитен зид, слушам тага
Што се влече низ изгубени ера.

Минати денови, затворени во сеќавање,
Кријат горчина, што во срце се вгнездува.
Време што бавно ме поглавува,
Оставајќи меланхолија и смрт да владеат.

Ноќта ме поклопува со своето сиво покривало,
Закрилувајќи ме во самотна сенка.
Посрнувам во длабочините на очајот,
Барајќи излез од овие мрачни предели.",351,246,597,3661,41.13616943359375,0.0047284136213044,0.0,0.0,0
Ристо Лазаров,РАСПЕТИЕ,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои изразуваат количина
Интерпункциски симболи
Броеви",Мирисот на вечноста,"Мирисот на вечноста

Во длабоките скривалишта на времето,
Крај грандиозните олтари на вечноста,
Се крие духот на минатото - закован во свето ткиво,
Што дише со илјада бои на бесконечноста.

Низ седумте морја на вековите,
Низ пластови на полузаборавени спомени,
Пловам со лесни стапки на сегашноста,
Скриен зад маската на заборавени сенки.

Илјада и една ноќ на загубени сништа,
Во пустелии на вечна тага,
Ги разлевам капките на мојата душа,
Во ритамот на неспокојните денови.

Во стари, прашливи книги,
Дишам со мириси на древни богови,
Допирам ѕвезди од далечни времиња,
Во потрага по бисерот на вечноста.",322,311,633,4688,44.58835220336914,0.0028141101393858,0.0,0.0,0
Ристо Лазаров,ЖОРНОУТРО,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Самотни одсјаи,"Самотни одсјаи

Во сенката на ноќта, крехка душа плови,
низ лавиринт од мисли што се губат.
Отсјаи од спомени, сакани, но неизбежни,
со секој удар на времето, несигурно се движат.

Низ калеидоскоп од чувства, се бори таа,
со немир во срцето, со тага во очите.
Стегнат во мрамор од успомени, нејзиното битие,
се крие од ветрот на минувањето, осамено.

Тишината, како медитативен вуал, ја мами,
да се стопи во нејзините безвременски рамки.
Во тој бескрај, каде нема ни стаза ни граници,
таа бара утеха, споко за душата – што ли ќе пронајде?",370,284,654,5701,44.435245513916016,0.0068485387848915,0.0,0.0,0
Ристо Лазаров,СРЕДЕ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Сенки на загуба,"Сенки на загуба

Во длабоките, тишини одѕвонуваат,
гласови на минатото, што се крат.
Крај гасени огништа, омаени очи
го гледаат одразот на непостоен дом.

Ветрот носи шепоти од далечни предели,
раскажувајќи приказни за давно загубен завет.
Над руини на сеќавање, немоќен се ронат,
бескрајни солзи на тага, што немаат крај.

Сеќавањето на утрата, кога се буделе усните,
да зборуваат за надеж, што брзо се стопи,
сега во ол'ка ги раствориле своите дамнешни мечти,
на љубов што не може да се врати. 

Во тишината што лебди, време одмерува чекори,
од душата одземајќи ја мирисливата наивност.
Над загубените дворишта, еден по еден ѕвезден прв,
угаснува, оставајќи ја темнината да тапка, без стопер.",417,355,772,6398,52.18368148803711,0.0028389251895822,0.0,0.0,0
Ристо Лазаров,МАЦЕДОНИО ФЕРНАНДЕЗ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Говор за постигнување
Бидување несигурен/колеблив
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на иднината
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Одгласи на часовникот,"Одгласи на часовникот

Времето се крие зад прозорците,
шепти низ завеси кои вееја.
Жална мелодија одекнува,
допирајќи ја душата,
оставајќи траги во меморијата.

Тага се плетка низ зборовите,
лутина што тешко се сокрива.
Погледите се навраќаат кон минатото,
кон домот што го изгубивме.

Зраците на надежта трепкаат,
обидувајќи да го разведрат тој мрак.
Но, сеќавањата го потиснуваат светлото,
држејќи го срцето во својот грч.

Ќутливост и немир се испреплетуваат,
оставајќи ни само неизвесност.
Чекаме да го слушнеме часовникот,
да ни даде знак за новата прилика.

Можеби тогаш, ќе ја најдеме смелоста
да ги оставиме болките зад себе.
Низ времето да се избориме
за еден нов дом, за едно ново биде.",471,367,838,5911,33.72794723510742,0.0024951692739698,0.0,0.0,0
Ристо Лазаров,ГАЛИЧИЦА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Отпечаток на животот,"Отпечаток на животот

Погледни во сенката на моментот,
каде фигуративен јазик ја плете нишката.
Фрагмент од реченица, активен глас,
зборови за комуникација - неутрален тон.

Визуелна перцепција, нејзини бои и форми,
сведочат за животот што се раѓа и умира.
Културата, свет во кој се движиме,
сегашноста, овој миг, е вечен отпечаток.

Времето тече, но остава белег,
оставајќи ја трагата на нашето постоење.
Интерпункциски симболи, песна на животот,
отпечатена во срцето што никогаш не застанува.",326,249,575,4756,34.64658737182617,0.0039085058210185,0.0,0.0,0
Ристо Лазаров,АВЕНИЈА КОРИЕНТАС,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Зборови за комуникација
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со храна или јадење
Зборови поврзани со смрт
Зборови поврзани со култура
Странски зборови
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Одгласи на сенките,"Одгласи на сенките

Зборови забулени во фигуративен вид,
Фрагменти на реченици искри хаос.
Тагата се лее во долг, тежок тек,
одекнувајќи низ темни закони.

Слушам тивка бура на комуникација,
Што се судира со моето свесно битие.
Тага нијансира звуци на негативност,
Шепот на сенки полни со потиштеност.

Слика на неизвесноста го заматува погледот,
Простор што го губам во итрина на движење.
Вкусот на судбината тажно ме наведнува,
Во култура на трагедија, во гробови на верување.

Времето што ништо не може да го врати,
Нема отвор за мене освен негативна нота.
Животот одѕвонува како затворен прозорец,
Крик што одглас наоѓа во тишина ужасна.",438,316,754,4743,51.0233154296875,0.0023473455876612,0.0,0.0,0
Ристо Лазаров,ГРЕШНИЦА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Ехо на осаменост,"Ехо на осаменост

Низ празните простори, сенките танцуваат,
Оставајќи трага на тага што ги следи.
Во дрхтавите реченици, болката шепоти,
Фрагменти на минатото што неповратно беда ги обвиткува.

Во темнината, очите копнеат за светлина,
Заробени во бескрајните ноќи на самотија.
Зборови што умираат, како капки крв на камен,
Напуштени од Божји милости, во очај се губат.

Времето бавно ги смртно ранува сите,
Додека ехото на тагата во душата одекнува.
Сеќавањата, како ранета птица, трептат,
Желни за мирот на засолниште што никогаш нема да дојде.",365,277,642,4453,52.67139053344727,0.003498226433574,0.0,0.0,0
Ристо Лазаров,ГАРДЕЛ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Увид
Позитивна емоција
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со култура
Странски зборови
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Шепот на душата,"Шепот на душата

Во дамарите на времето,
Обвиткана во мелодии,
Душата пее.
Еден тих, безмолвен шепот,
Крие длабоки емоции.

Нејзините зборови, полни со впечаток,
Допираат срца и ума.
Отвораат прозорец кон сознание,
Кон емпатија, љубезност и ума.

Семпла и искрена, таа зборува,
Буди внатрешен глас што однекаде звучи.
Приказна за минато што остава траги,
Перспектива што ни открива што значи.

Нијанси на емоции, од радост до тага,
Се преплетуваат во нејзиниот стих.
Допираат длабоко, допираат ума,
Оставајќи белег што никогаш нема да избледи.

Шепотот на душата, што допира умови,
Ја одразува суштината на нашето битие.
Во нејзините зборови, што одекнуваат меѓу нас,
Лежи убавина што живее вечно.",427,367,794,5228,34.648799896240234,0.004059211376852,0.0,0.0,0
Ристо Лазаров,САМО ДА НЕМА ВОЈНА,"Фигуративен јазик
Активен глас
Машки заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со привлечност
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови поврзани со слободно време
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Интерпункциски симболи",Пролетно будење,"Пролетно будење

Ден по ден, чекор по чекор,
Будам се од долг сон,
Пригрнат од светлината, раздвижен од звук.

Гласот ми зајакнува, вдишувајќи свеж воздух,
Очите ми се отвораат кон хоризонт што се крие,
Срцето ми почнува да чука, изразувајќи желби.

Се впуштам во танц на радост и љубезност,
Корачки ме водат во приказна што се раѓа,
Околу мене цвеќиња прозборуваат за нова надеж.

Чувствувам движење и промена што ме опфаќаат,
Сакам да ја прегрнам оваа свежина, да ја вшмркам,
Да се испуштам во игра на слободно време.

Патот напред е неизвестен, но полн со можности,
Чекорам полн со доверба, бидувајќи себен,
Оставајќи ја минатата зима позади, разбуден за иднина.",384,355,739,5299,31.76497268676757,0.0029849804578352,0.0,0.0,0
Ристо Лазаров,САНТЕЛМО,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат сиромаштија
Интерпункциски симболи",Сеќавањата на ветерот,"Сеќавањата на ветерот

Преку времето, што бавно се вртеше,
слушав гласови што ми зборуваа за изминато.
Одекнуваше звук на стари звони,
одраз што трепери на таму каде сум бил.

Птици што летаа во старо небо,
сенки што играа во душата.
Во темен агол, што ми шепотеше,
минатото ми прошепоту'ваше.

Копнееја очи во сиромаштија,
во солзи што не можат да се излеат.
Чекам да откријам, во таа мрачна утроба,
судбина што однесе многу.",390,231,621,3678,61.22673797607422,0.0025283859115971,0.0,0.0,0
Ристо Лазаров,КАФЕ ТОРТОНИ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Зборови за комуникација
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Срцебиење на древноста,"Срцебиење на древноста

Извори што шепотат низ векови,
Одекуваат своевремен глас,
Врежани во сеќавање, најјасен.
Допир на културата, таен дар,
Што збор по збор, редат мозаик стар.

Огледало на душа, заглушен акорд,
Што одмерува ритам на времето.
Возбуда што се плетка во сенки на ноќта,
Грабнување сензорно во бојата на денот.
Фрагмент на реченица - бисер извиткан.

Долги раскажани приказни, искра што жари,
Зраци од минатото низ аори да плават.
Јазик што комуницира во корак со векот,
Привлечен во својата непроменливост.
Отпечаток на време што трае и трае.",348,286,634,4567,63.54971694946289,0.0024878298570401,0.0,0.0,0
Ристо Лазаров,КАМИНИТО,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови кои изразуваат желби
Зборови поврзани со храна или јадење
Зборови поврзани со слободно време
Зборови поврзани со култура
Зборови-полнители (filler words)
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Издолжени зборови",Извор на љубезност,"Извор на љубезност

Впери го погледот - видиш ли ја,
таа чиста искра на несебичност?
Луби ме со зборови топли, мила,
чувај ја оваа ведра благост.

Нека нехотично се разлева
како мирис на пресна пченица,
допирај ме полека, допирај ме
преку нежната комуникација.

Да, таа е тука, крај тебе стои -
внатрешна светлина што греиниот збор.
Вкусувај ја како мед од природата,
почитувај ја, таа те вика на збор.

Вкусот на слободата што нè допира,
чувството што душата ја стреми,
тоа е тука, во тојпозитивен тон,
што ја осветлува оваа сегашност.",455,279,734,4268,30.456748962402344,0.0023630252036737,0.0,0.0,0
Ристо Лазаров,ПУЕРТО МАДЕРО,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Одгласи на меморијата,"Одгласи на меморијата

Во фрагменти времето куша, 
минливоста во зборови ја клетвуваат.
Сенки што одекнуваат во сегашноста,
танцуваат низ визуелните пејзажи. 

Од културните темели се стремат,
нијанси на минати стремежи.
Оставаат слики што задржуваат,
во дланката на меморијата.

Во долгите реченици свитува се,
природата на постоењето.
Се раскажува низ активниот глас,
тишината во себе ја сливаат.

Прошлоста и сегашноста, како бескрајни потоци,
се преплетуваат во една непресушна припадност.
Во симболите на фрагментите,
се раѓа песната на времето.",344,277,621,4171,53.37827682495117,0.0015473275222553,0.0,0.0,0
