author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l
Ефтим Клетников,***,Интерпункциски симболи,Каење,"Каење

Мракот низ темниот пат
Детето над мојот татко се крие,
Прска водата пред мене,
Под ја длабоко грее моето срце.

Дожд паѓа од небесата,
Капките се редат на мојот прозорец,
Тажно ми звучи песната на ноќта,
Како да ме собира во своето тело.

Во мислите поминуваат годините,
Дните кога радосен бев како детето,
Кога татко ме чекаше на прагот,
И водата не ме плашеше туку ме милуваше.

Сега мракот го зафаќа моето битие,
Оплакувам ги пропуштените моменти,
Сфаќам дека каењето доцна пристигнува,
Но надежта не ме напушта, ја чувам во себе.",787,290,1077,4642,37.0586166381836,0.002938509283816,0.0,0.0,0
Ефтим Клетников,СКАЗНА ВО ДВЕ СЛИКИ - 1  - Зимска слика,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со ризик
Зборови поврзани со храна или јадење
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Мракот над,"Мракот над

Во мрак на ноќта, таа стои непомислива,
Низ темниот простор, детето силно што се кршколи.
Татко, во сенка, вирулира над детето,
Држејќи го нежно под студените зраци на месечината.

Капки прскаат пред него, одразувајќи го светлото,
Создавајќи сенки што се движат во ритам на тажното.
Над водата, прикажана во таа долга реченица,
Тишината влада, давејќи се во секоја горчлива нијанса.

Мракот се спушта, обвивајќи ги во безнадежност,
Време изгубено во вечноста на болката и тагата.
Пред него, погледот се губи во ризикот,
Оставајќи ги сираци во својот замок од глад и страдање.",590,292,882,3875,36.53633880615234,0.0036850159668396,0.0,0.0,0
Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,"Фигуративен јазик
Активен глас
Машки заменки
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Увид
Зборови поврзани со меморија
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со дом
Зборови поврзани со религија
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат семејство
Зборови кои означуваат мажи
Интерпункциски симболи
Броеви",Тивка Приказна,"Тивка Приказна

Тивко се лизга детето,
Во мракот на ноќта.
Татковско око го гледа,
Над него прска водата.

Низ времето се движи,
Пред видот го прати.
Во домот на успомените,
Смирено се одмара.

Над него небесата сјајни,
Ширум ги отвора очите.
Во себе гледа визии,
Со меморија што му ги чува.

Вдомен во сокровиштето,
Среде семејно милување.
Во езерото на чувства,
Во благослов се купа.",626,213,839,2889,51.37913513183594,0.0002678042283169,0.0,0.0,0
Ефтим Клетников,искуства   4.,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со љубопитност
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Низ темнината,"Низ темнината

Во мракот се губи детето,
низ темниот коридор трча,
над главата прска водата,
под ногите стапки се губат.

Татко го следи, но пред него
пцртите постепено бледнат,
изедначувајќи се со сенките
што ја одземаат неговата надеж.

Низ памтењето на минатото,
низ трагите на времето што оди,
во љубопитност за неизвесноста
над судбината што невидливо виси.",523,184,707,2913,65.04642486572266,0.0038111203719291,0.0,0.0,0
Ефтим Клетников,***,"Фигуративен јазик
Фрагмент од реченица
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Темни меандри,"Темни меандри

Во мрачни пелени завиен,
низ темниот лавиринт напредувам.
Детето над мене плаче тивко,
татковска сенка го надвиснува.

Под студена вода се лизгам,
прска ме минатото непознато.
Над мене време се влечи бавно,
оставајќи трага од минатото.

Пред мене зјае мрак несигурен,
низ кој патот се губи растргнат.
Сенките велат: ""Нема избор,
нема поврат во светол ден.""

Во очај скршена душа веќе,
ја губам верата во татковство.
Само болката ме придржува
во овој живот ограничен.",479,249,728,3778,52.63737487792969,0.0033760404303371,0.0,0.0,0
Ефтим Клетников,темно место,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Бидување љубезен
Зборови за комуникација
Индикатори за моќ
Неутрален тон
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат мажи
Зборови кои означуваат жени
Интерпункциски симболи",Мрачна Потрага,"Мрачна Потрага

Во мракот се движат фигури,
нијансирани во тишина.
Низ темниот коридор, детето
застанува пред вратата, надевајќи се
на милост од својот татко.

Прска капка врз мократа површина,
одекнувајќи во одаја сурова.
Под бледата светлина, се појавува
сенка, што исплашено збегнува
пред присуството на детето.

Над глава, ехото на хаосот,
звуците што пулсираат како
отчукувањето на срце зацрнето.
Пред него, создание на темнина,
што го гледа со студени очи.",618,235,853,4096,38.81430435180664,0.002596374221137,0.0,0.0,0
Ефтим Клетников,ДЕТЕТО И ОКОТО НА ТЕМНИОТ - 3,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Маргини на тагата,"Маргини на тагата

Во мракот на времето низ темниот ветар,
Детето застанува пред татковата вода.
Прска капки што вијат над, под и пред,
Чекорот му потавен, душата му тажна.

Минатото крие зборови и емоции,
Ехото на комуникацијата оставено во сенка.
Во сегашноста, негативните чувства ја носат тагата,
Заплескувајќи ги рабовите на визуелната слика.

Животот се дели на две неизвесности,
Земното и небеското, погибија и тајни.
Останал сам, како да би земан од смртта,
Сведок на трагедијата, чувар на исконската вина.

Времето го носи својот проклет белег,
Првородениот гледа во немоќ како се губи.
Испеани се химни на животот, но и на смртта,
Маргините на тагата, вечни и непоколебливи.",957,329,1286,4854,42.18549346923828,0.0035312773152021,0.0,0.0,0
Ефтим Клетников,НЕ МИНУВАЈТЕ ПОКРАЈ ГРОБОВИТЕ НА ДЕВОЈКИТЕ - 3,"Фигуративен јазик
Активен глас
Неутрален тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Песна за мракот,"Песна за мракот

Низ темниот мрак, детето прска,
Над водата крадејќи се,
Пред татковиот поглед се движи,
Под звездите што сјаат.

Во минатото, во длабокиот мрак,
Тоа фрла себе во висината,
Нишајќи се во просторот, 
Слушајќи ги ехото на водата.

Времето пролетува низ темнината,
Оставјајќи го детето да патува,
Во простор полн со тајни,
Со извори на светлина што се појавуваат.

Во овие моменти, тишината ја прекинуваат
Звуци што резонираат низ ноќта,
Водата што се лизга, светлината што трепери,
И духот на минатото што се враќа.

Како молк, детето се купа
Во таинствениот мрак што го опкружува,
Сепак, храбро чекори напред,
Кон светлината што ја нагатува.",883,336,1219,4875,31.94815444946289,0.0028620753592041,0.0,0.0,0
Ефтим Клетников,***,"Фигуративен јазик
Сарказам
Фрагмент од реченица
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Интерпункциски симболи
Оксфордска запирка",Прегрнати во самота,"Прегрнати во самота

Во мракот на ноќта,
низ темнината што преовладува,
детето прска тага врз татковите рамена.
Водата, црна како очајот, капка по капка,
над неговата душа се вие студен вихор.

Пред него, животот се вее како призрак,
а неговите сетила се потопени во болка.
Под тетовираната кожа, срцето му чка
како да ја напушта оваа долна земја.

Во оваа светлина на самотија,
тој е опкружен со непознати гробови.
Растргнат меѓу надежта и очајот,
тој останува сам, без да може да побара помош.",502,241,743,3868,49.00422668457031,0.0035494231076641,0.0,0.0,0
Ефтим Клетников,ДЕТЕТО И ОКОТО НА ТЕМНИОТ - 1,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Женски заменки
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага во темнината,"Тага во темнината

Низ мракот пролева се татковата сенка,
тивко чекорејќи, присутност што небо пресекува.
Над детето го надвиснува, непознат и далечен,
со непрозирен поглед што во времето се губи.

Под темниот свод, водата прска и шуми,
одраз што драма на мигот ја слика.
Пред нас минува вечноста, неосетно,
а ние, ограбени, во песната ја баваме.

Низ темнината, нагатки се родат,
непрестано се појавуваат и исчезнуваат.
Таа е тука, во ритамот на душата,
што време и простор ги поврзува.

Напишана е историја на минатото,
што како сеќавање во нас се крие.
Но, кој ќе успее да го одоли мракот,
кога светлина во себе не носи?",877,310,1187,4493,46.63775253295898,0.0065409347226743,0.0,0.0,0
Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Индикатори за моќ
Увид
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат семејство
Интерпункциски симболи
Оксфордска запирка
Зборови во загради",Мистични сенки,"Мистични сенки

Во мракот што го краси ноќта,
Низ темниот свет се движи детето.
Над него, татко со моќ,
Ги прска капките под небото.

Пред нив, водата шуми и игра,
Пукотки што одекнуваат во темнината.
Во длабочината, се крие некое знаење,
Скриено во сенките што владеат.

Тагата го обвива детето,
Кое бара утеха во очите на татка му.
Анксиозноста ги шапка низ ноќта,
Но тие продолжуваат низ безвременоста.

Низ просторот, што ги раздвојува,
Детето и татко му се поврзани.
Во нивната врска, почива моќта,
Што ја надминува веќе видената.",1101,281,1382,4332,44.76034927368164,0.003957375782139,0.0,0.0,0
Ефтим Клетников,***,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Неутрален тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Тајните на мракот,"Тајните на мракот

Во тишината што ја слушам,
Низ темниот собор на мислите,
Детето над татко се прска,
Пред водата што залива.

Под сводот на сеќавањата,
Времето што тече, тече,
Над нас забрани и негираља,
Прскајќи звуци, замижувајќи поглед.

Мракот што го гушка животот,
Низ чии пукнатини провирува зората,
Тажната песна на алил што одекнува,
Во темниот простор што нè опкружува.

Чекориме низ сегашноста,
Фрагменти од минатото се шушкаат,
Извирајќи како свеќи пред религијата,
Умирајќи во нашите раце.",536,268,804,4521,38.71099472045898,0.0034763817008781,0.0,0.0,0
Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,"Фигуративен јазик
Активен глас
Женски заменки
Зборови за комуникација
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Шепоти во ноќта,"Шепоти во ноќта

Низ мракот прска водата,
гаснат ноќните светилки.
Тивок шепот во темнината,
потонува во самотија.

Скришум над детето се навеждам,
ластари на дрвјата плетат сенки.
Очите со солзи се полнат,
тага од зори до мракот.

Татко мој, зошто си отиде?
Остави ме сама да скрбам.
Не отварај ги портите на домот,
не оставај ме да тонам во безнадеж.

Пред себе гледам само празнина,
ноќта со полови ме затскрива.
Мрачни мисли низ главата струјат,
без твојата рака да ме води.

Визиите на погинати надежи,
мрат во тишината на времето.
Смртта канџи ги испружува,
во темните води на вечноста.",1029,308,1337,4875,44.01741027832031,0.0032435749715148,0.0,0.0,0
Ефтим Клетников,***,"Фрагмент од реченица
Активен глас
Тага
Негативен тон
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста",Низ темниот мрак,"Низ темниот мрак

Во мракот се грча детето,
пред себе го гледа водата што прска.
Низ темнината, над него татко му стои
молчаливо, потпирајќи се на времето што помину.

Сенки ги гушкаат, болни спомени
од минатото крадат сон од сегашноста.
Во тишината, детето плаче,
потонувајќи во понорот на тагата.

Низ темниот мрак, светлина не пробива,
оковани се сите во темнината.
Само водата што прска,
под детето, му шепоти тивко.",806,217,1023,3476,48.46619415283203,0.0037262399045171,0.0,0.0,0
Ефтим Клетников,***,"Фигуративен јазик
Фрагмент од реченица
Тага
Неутрален тон
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Низ мрака,"Низ мрака

Во темниот мрак, детето се крие,
Над него, татко во тага не спие.
Низ времето што се стопува прска,
Прошлоста се губи, а сегашноста ропка.

На брегот на водата, детето гледа,
Во минатото што неповратно седа.
Под ѕвездите што блескаат пред,
Во очите на детето, сè помрачува ред.

Во мирот што веќе не може да се врати,
Детето свиткано во тага се врати.
Во тие моменти на тишина што стои,
Душата на детето во спокој одлегува сè поодалеку од мои.",828,236,1064,3610,46.5081787109375,0.0031243595783151,0.0,0.0,0
Ефтим Клетников,НЕ МИНУВАЈТЕ ПОКРАЈ ГРОБОВИТЕ НА ДЕВОЈКИТЕ - 2,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Удавена во мракот,"Удавена во мракот

Низ темнината, детето прска
Над милостивиот татко, кому времето му одредува смртта.
Под водата студената, се пред очите, крај нозете му,
Сенките на минатото, на сето што бил.

Во мракот, низ водата, се двигаат фрагменти од реченица,
Очај што длеги во душата, сета оставајќи во тага.
Долгата приказна за животот, во активниот глас на жената,
Што гледа како светот око него се распаѓа.

Животот оддалечува, во она што било кога,
Откако смртта го срамни со нив, во чие се црно око.
Низ времето што е само сенка, бледи секоја визуелна перцепција,
Тагата ја обвива душата, во бескрај на црни чувства.",897,291,1188,3696,50.877628326416016,0.005334909819951,0.0,0.0,0
Ефтим Клетников,сон : стариот овоштарник на дедо ми,"Фигуративен јазик
Активен глас
Машки заменки
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови кои означуваат мажи
Интерпункциски симболи",Ноќен мрак,"Ноќен мрак

Низ мракот на ноќта, крадејќи се,
темниот татко го кршка детето.
Со подбивни очи, гледа како водата 
прска по стрмните брегови.
Над сето тоа, висти сенката на вечноста,
догонувајќи го во безнадежниот бег.
Минатото живее во туга која не престанува,
оставајќи ги мажите во себе самите.
Пред се, мракот го гута сѐ,
затворајќи ја визијата на надежта.",959,201,1160,3379,46.90515899658203,0.0044662030517604,0.0,0.0,0
Ефтим Клетников,псалм,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Оксфордска запирка
Броеви",Во темнината,"Во темнината

Низ мракот што ме опкружува,
Чекорам, несигурен и колеблив.
Детето над мене плаши,
Додека татко му во сенките стои.

Водата пред мене прска, 
Нејасни сенки во длабочината се вијат.
Под мен, земјата ме држи,
Но, нејасноста ми го заматува видот.

Телото ми се бори со темнината,
Инстинктивно барајќи сигурност и спокој.
Душата ми жедно копнее за светлина,
Но, мракот самоуверено ме држи под својот покров.

Во овој момент на тага и неизвесност,
Се обидувам да пронајдам спасение.
Меморијата ми враќа вера и надеж,
Додека чекорам низ ова темно бездение.",1049,296,1345,4474,35.385719299316406,0.003618753708615,0.0,0.0,0
Ефтим Клетников,ДЕТЕТО ГЛЕДА ВО НОЌТА Трагична соната во две слики,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Под сенката на темните крила,"Под сенката на темните крила

Низ мрачни ветрови што душата ја глодат,
детето просолзено стои под татковиот сјај.
Темните крила што над него се спуштаат,
ја душат надежта пред да стори расплет.

Прска валчест дожд што по лицето се лее,
а тука, под водата, сенката на татка му се вее.
Минатото што се крие во погледот над,
тага полна со пепел и болка дели.

Во тишината што владее, слуша се гласот
на часот што одмерува црни моменти на забот.
Сети се на тебе, кој некогаш светлел,
пред да те притисне темнината и сонот да те спел.

Во моментите пред смртта, кога небото те лажело,
ја видел твојата душа како некогаш се пеело.
Сега низ мрак што те гуши, те прати и тагата,
под сенките на крилјата што се спуштаат, децата плачат.",951,341,1292,5208,41.34149169921875,0.0027464798284364,0.0,0.0,0
Ефтим Клетников,***,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Во мракот на длабочините,"Во мракот на длабочините

Во мракот на длабочините,
низ темниот водопад
детето ја фрла коцката.
Над неа, татко и мајка
прскаат миловањa под дождот.
Пред нив, водата се лизга,
под нив, светлоста што тоне.
Во сегашноста на мигот,
животот тече, тече, тече,
низ песните на времето.
Нежните зборови на жената,
низ темнината, ја бараат светлината.",1011,186,1197,2781,43.27691650390625,0.0043754366275866,0.0,0.0,0
Ефтим Клетников,НАСТАН ВО ЗИМСКАТА НОЌ - 3,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Неутрален тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи","Мракот, децоста и вечниот сјај","Мракот, децоста и вечниот сјај

Низ темниот мрак, детето плови,
Над водата, татко го гледа.
Пред него, прска вечноста, 
Под небото, сјае животот.

Зад минатото, времето трага,
Низ сеќавањата, се губи.
Во тишината, се слуша смртта,
Во темницата, сјае светлоста.

Над сето, мракот вечно стои,
Под него, животот се излива.
Во сенките, детето се крие,
Во душата, татко го бди.

Во вечноста, животот тече,
Во сегашноста, времето минува.
Над водата, сеќавањата плашат,
Под мракот, детето спокојно лежи.",890,267,1157,3860,21.226287841796875,0.0019221740930052,0.0,0.0,0
Ефтим Клетников,лош сон : ограда од боцкав тељ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Негативна емоција
Анксиозност
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Тивкање под темнината,"Тивкање под темнината

Низ мракот се движи детето,
Неговите очи пред татко го гледаат.
Тиво, несигурно, во прегратка на сенки,
Над него смртта мирно пред него стои.

Времето во тишина бавно тече,
Минатото во сеќавањата го прска.
Пред него водата мирно се лизга,
Под ногата му темнината се отвора.

Анксиозноста го грабнува, 
Го влече во бездната на сегашноста.
Низ визијата на татко, дете што страда,
Во вечноста на тага впишано.",916,225,1141,4039,48.574249267578125,0.0036718276365279,0.0,0.0,0
Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Зборови за комуникација
Увид
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Мракот на надежта,"Мракот на надежта

Низ темниот вал на сеќавањето,
детето ја гледа својата сенка што плови.
Над неа, татковото крило,
прска водата на животот.

Пред вратата на светот,
тагата чека да го прегрне детето.
Под погледот на безвремето,
надежта се раствора во мракот.

Но, во тишината на темнината,
слушам глас што зборува за живот.
Тоа е гласот на прошката,
што ја растера сета мемла на минатото.

Во пауките на минатото,
се излегува во иднината,
со шепот на културата
и погледот на времето.",541,236,777,3955,37.68275833129883,0.0034620356002728,0.0,0.0,0
Ефтим Клетников,ТЕМНА ЦРКВА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Тага
Неутрален тон
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Во мрака,"Во мрака

Низ темниот свод, детето над водата прска,
Под татковскиот поглед, градејќи мостови.
Пред себе, минатото го гледа како магла,
Иако времето сеуште низ него тече.

Во мракот на денот, стои и чека,
Допирајќи ги жилите на земјата.
Сенките го преплавуваат, но не го плашат,
Тој знае, дека утрото ќе ја расчисти магијата.",453,182,635,3220,46.56437683105469,0.0050661928050414,0.0,0.0,0
Ефтим Клетников,ДЕТЕТО ПЛАЧЕ. НОЌТА Е ТЕМНА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Нечуен плач,"Нечуен плач

Во мракот на ноќта,
низ темниот простор,
детето плаче.
Над него се надвиваат
сенки, а водата прска
пред тажното дете.
Под небото, детето вика,
вика за татко - но

никој не го слуша
во ова време.",902,124,1026,2081,62.0869140625,0.0039997853697013,0.0,0.0,0
Ефтим Клетников,СКАЗНА ВО ДВЕ СЛИКИ - 1  - Пролетна слика,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Во темнината тијата,"Во темнината тијата

Во темнината тијата
одекнува викот на детето,
што над мракот виси,
а татко го птотиска.

Низ темнината свило време
се враќа во минатото,
исцедено и болно,
зад очите застанало.

Прската на водата
соочува со смртта,
што под скалите на животот
го чека детето.

Ден по ден, ноќ по ноќ,
низ теснината на денот
се протега тагата,
оставајќи негативен белег.

Погледот навестува тишина,
што над сè доминира,
а слухот ја лови
музиката на траењето.

Над сето тоа мракот,
ја следи судбината,
со сите своја знаци,
во темнината остава.",967,269,1236,4100,35.08207702636719,0.0039316099817088,0.0,0.0,0
Ефтим Клетников,зимски простор,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Во дом што пустее,"Во дом што пустее

Низ темниот мрак, детето чека,
Над татковиот дом, болка сека.
Под водата прска, живот избледува,
Пред очите, минатото се губи.

Потребата за дом, за топлина,
Нагони што во душата стареат.
Зборови изречени, изгубиле сјај,
Времето одминува, без да се врати.

Во празнината, чувство на загуба,
Меѓу редови на црни букви, нема одговор.
Небото е толку далечно, недостижно,
Молитвите одекнуваат, но никој не слуша.

Таму каде што беше живот, сега смрт вее,
Во мракот на спомените, сеќавањето исчезнува.
Останува само болка, неизмерна,
Песна за изгубен дом, што никогаш повеќе нема да се врати.",590,309,899,5486,43.28765869140625,0.0029453465580008,0.0,0.0,0
Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Темна премрежје,"Темна премрежје

Во мракот потопен
Низ водата прска
Над детето темен
Под татко престојува.

Во пред-времето пријдено,
Во домот од тага преполн,
Видот во заборав потонал,
Во вечност останат полн.

Животот негде прекинат,
Во оксфордски знак завршен,
Во емоција облечена,
Во тажните очи зашурена.

Низ времето полека тече,
Во минатото сè затрупано,
Над сè пак темнината вее,
Под неа – живот напуштен.",536,213,749,3734,63.0534553527832,0.0017249869798483,0.0,0.0,0
